Date,Close,High,Low,Open,Volume
,NG=F,NG=F,NG=F,NG=F,NG=F
2015-10-12,2.495800018310547,2.5263999938964843,2.4644000053405763,2.483400011062622,149713.2
2015-10-19,2.4681999683380127,2.5238000392913817,2.450599956512451,2.4996000289916993,138248.6
2015-10-26,2.3228000164031983,2.407800006866455,2.3007999897003173,2.387400007247925,136762.0
2015-11-02,2.191800022125244,2.241000032424927,2.1215999603271483,2.197399950027466,142927.4
2015-11-09,2.3100000381469727,2.3555999755859376,2.2662000179290773,2.306599998474121,152224.0
2015-11-16,2.317799997329712,2.375600004196167,2.2777999877929687,2.3272000312805177,157834.6
2015-11-23,2.269799995422363,2.3366000175476076,2.2084000587463377,2.280000019073486,119242.6
2015-11-30,2.213249981403351,2.2519999742507935,2.1607499718666077,2.2165000438690186,80457.5
2015-12-07,2.165999984741211,2.2113999843597414,2.14040002822876,2.196399974822998,138165.8
2015-12-14,2.0062000274658205,2.048799967765808,1.9763999938964845,2.025800013542175,164227.6
2015-12-21,1.8089999914169312,1.8721999645233154,1.7549999713897706,1.8206000089645387,175314.4
2015-12-28,2.0320000052452087,2.0620000064373016,1.9444999992847443,1.9792499840259552,81945.75
2016-01-04,2.3142499923706055,2.368750035762787,2.2329999804496765,2.299749970436096,146102.0
2016-01-11,2.368399953842163,2.421999931335449,2.2998000144958497,2.353600025177002,163082.4
2016-01-18,2.191249966621399,2.283999979496002,2.1772499680519104,2.2607499957084656,138971.5
2016-01-25,2.1288000106811524,2.170199966430664,2.0767999649047852,2.117199993133545,110536.0
2016-02-01,2.2001999855041503,2.2467999935150145,2.1444000244140624,2.1806000232696534,143815.2
2016-02-08,2.0476000547409057,2.1002000331878663,2.001599979400635,2.0601999759674072,171130.2
2016-02-15,2.025999993085861,2.090250015258789,2.003250002861023,2.0679999589920044,139366.25
2016-02-22,1.8644000053405763,1.9136000156402588,1.8363999843597412,1.8929999828338624,118378.8
2016-02-29,1.7545999765396119,1.7947999954223632,1.727400016784668,1.7773999929428101,109011.4
2016-03-07,1.6830000162124634,1.726200008392334,1.6389999628067016,1.6748000383377075,144081.6
2016-03-14,1.778600001335144,1.8104000091552734,1.7378000259399413,1.7630000114440918,147612.4
2016-03-21,1.877999973297119,1.9187999963760376,1.8294000148773193,1.8751999855041503,136771.4
2016-03-28,1.827750027179718,1.8620000183582306,1.7777499854564667,1.813999980688095,89454.75
2016-04-04,1.9624000072479248,2.0046000242233277,1.9229999780654907,1.9550000190734864,144892.2
2016-04-11,1.9569999694824218,2.0005999326705934,1.9225999593734742,1.9630000114440918,159264.8
2016-04-18,1.9703999996185302,2.0092000484466555,1.9276000261306763,1.9676000118255614,150607.2
2016-04-25,2.0856000423431396,2.1326000690460205,2.0217999458312987,2.0634000301361084,147783.0
2016-05-02,2.065000033378601,2.127799940109253,2.013000011444092,2.0895999908447265,161309.4
2016-05-09,2.1004000186920164,2.1355999946594237,2.059000015258789,2.094000005722046,128535.8
2016-05-16,2.1222000122070312,2.1584000110626222,2.0856000423431396,2.1282000064849855,145851.4
2016-05-23,2.0410000324249267,2.079799938201904,2.008200001716614,2.0461999416351317,126912.0
2016-05-30,2.025999993085861,2.067749947309494,1.9852500259876251,2.0402499735355377,102071.5
2016-06-06,2.387600040435791,2.40939998626709,2.3150000095367433,2.3317999839782715,169265.2
2016-06-13,2.540000009536743,2.573199987411499,2.4866000175476075,2.5155999660491943,188336.6
2016-06-20,2.62979998588562,2.661800003051758,2.575600004196167,2.6022000312805176,140452.8
2016-06-27,2.7041999816894533,2.744000053405762,2.6474000453948974,2.7034000396728515,100089.6
2016-07-04,2.9227499961853027,2.96274995803833,2.8267500400543213,2.849749982357025,149816.75
2016-07-11,2.765999984741211,2.8568000316619875,2.7236000061035157,2.812599945068359,140084.0
2016-07-18,2.735199975967407,2.779200029373169,2.6949999809265135,2.742199993133545,122759.4
2016-07-25,2.7203999519348145,2.768000030517578,2.675,2.7173999786376952,98724.2
2016-08-01,2.780799913406372,2.840399980545044,2.7183999538421633,2.7588000297546387,134881.2
2016-08-08,2.785200023651123,2.828599977493286,2.7441999435424806,2.7855999946594237,146567.8
2016-08-15,2.5806000232696533,2.651999998092651,2.5538000583648683,2.605399990081787,165514.0
2016-08-22,2.634600019454956,2.668200063705444,2.5863999843597414,2.6178000450134276,126695.2
2016-08-29,2.825399971008301,2.85,2.755600023269653,2.7817999362945556,95603.8
2016-09-05,2.824500024318695,2.889500081539154,2.7945000529289246,2.85275000333786,129986.25
2016-09-12,2.782200002670288,2.820400047302246,2.7309999465942383,2.759999942779541,163633.2
2016-09-19,2.921399974822998,2.956999969482422,2.8658000469207763,2.9139999866485597,139734.8
2016-09-26,3.0091999530792237,3.0599999904632567,2.964200019836426,3.006399965286255,114396.0
2016-10-03,2.9472000122070314,2.9926000118255613,2.919199991226196,2.977199983596802,121871.0
2016-10-10,3.0617499947547913,3.084250032901764,2.946749985218048,2.9857500195503235,200628.5
2016-10-17,3.2634000301361086,3.311799955368042,3.206400012969971,3.2622000217437743,184529.4
2016-10-24,3.0796000480651857,3.1887999534606934,3.0549999713897704,3.162400007247925,153566.2
2016-10-31,2.8799999713897706,2.9472000122070314,2.812000036239624,2.9170000553131104,137249.4
2016-11-07,2.8092000007629396,2.8905999660491943,2.773199939727783,2.8534000396728514,171103.2
2016-11-14,2.6759999990463257,2.7762500047683716,2.593000054359436,2.700500011444092,186290.5
2016-11-21,2.7938000202178954,2.8454000473022463,2.725,2.7634000301361086,132670.2
2016-11-28,3.0812500715255737,3.115500032901764,2.989750027656555,3.015500009059906,96988.75
2016-12-05,3.452400064468384,3.500600004196167,3.341200017929077,3.4084000110626222,180693.2
2016-12-12,3.6371999740600587,3.7176000118255614,3.5531999588012697,3.61899995803833,232744.6
2016-12-19,3.4509999752044678,3.524399995803833,3.391799974441528,3.468400001525879,146779.6
2016-12-26,3.5012500286102295,3.585499942302704,3.3949999809265137,3.456250011920929,128051.75
2017-01-02,3.8042500019073486,3.8782500624656677,3.6985000371932983,3.7857499718666077,109681.5
2017-01-09,3.2509999752044676,3.38100004196167,3.1973999977111816,3.340399980545044,187512.4
2017-01-16,3.3267499804496765,3.390999972820282,3.237249970436096,3.2702500224113464,170360.0
2017-01-23,3.3058000087738035,3.395800018310547,3.24539999961853,3.335200071334839,131894.6
2017-01-30,3.3232000350952147,3.39379997253418,3.265000009536743,3.3167999744415284,110061.2
2017-02-06,3.1170000076293944,3.1917999744415284,3.077799987792969,3.1480000495910643,157483.8
2017-02-13,3.075,3.124799966812134,3.0294000148773192,3.085199975967407,169919.4
2017-02-20,2.8795000314712524,2.949750006198883,2.865250051021576,2.908999979496002,133584.75
2017-02-27,2.618600034713745,2.7122000217437745,2.578599977493286,2.6615999698638917,122740.2
2017-03-06,2.8209999561309815,2.8486000061035157,2.7516000747680662,2.795799970626831,176780.0
2017-03-13,2.949999952316284,2.992199993133545,2.8986000061035155,2.9380000114440916,169714.8
2017-03-20,2.961999940872192,3.019000005722046,2.9044000148773192,2.952399969100952,137502.2
2017-03-27,3.056599998474121,3.099199962615967,3.0170000076293944,3.070199966430664,114665.6
2017-04-03,3.155999994277954,3.2010000705718995,3.1044000148773194,3.1521999835968018,116906.8
2017-04-10,3.2777999877929687,3.3235999584197997,3.2167999744415283,3.2507999897003175,175342.0
2017-04-17,3.1817500591278076,3.2392500042915344,3.1449999809265137,3.20550000667572,176306.75
2017-04-24,3.1311999797821044,3.191599988937378,3.1007999897003176,3.1534000396728517,121138.0
2017-05-01,3.1829999923706054,3.2260000228881838,3.137400007247925,3.172000026702881,129980.0
2017-05-08,3.2093999862670897,3.261400032043457,3.1682000160217285,3.2155999660491945,143722.8
2017-05-15,3.3335999965667726,3.3644000053405763,3.2664000034332275,3.285000038146973,177183.0
2017-05-22,3.237999963760376,3.2968000411987304,3.2004000186920165,3.25479998588562,156024.6
2017-05-29,3.212000072002411,3.2762500047683716,3.174750030040741,3.237250030040741,92600.25
2017-06-05,3.0410000324249267,3.130600023269653,3.022800016403198,3.110599994659424,191136.0
2017-06-12,3.0306000232696535,3.075799989700317,2.9977999687194825,3.025600051879883,165442.8
2017-06-19,2.9772000312805176,3.034600019454956,2.9383999347686767,2.9861999988555907,172036.2
2017-06-26,2.9299999713897704,2.963000011444092,2.896399974822998,2.9156000137329103,113482.6
2017-07-03,3.0263999938964843,3.0727999687194822,2.9938000202178956,3.0269999504089355,123816.6
2017-07-10,2.8802499771118164,2.9514999985694885,2.8494999408721924,2.9014999866485596,177122.0
2017-07-17,2.9985999584198,3.0329999923706055,2.9492000102996827,2.9786000728607176,164375.4
2017-07-24,3.0131999969482424,3.0619999885559084,2.983400011062622,3.022800016403198,139933.6
2017-07-31,2.914400005340576,2.9592000007629395,2.880399990081787,2.927000045776367,106257.0
2017-08-07,2.8010000228881835,2.8259999752044678,2.7705999851226806,2.800000047683716,126742.6
2017-08-14,2.926399993896484,2.9481999397277834,2.868399953842163,2.894800090789795,169748.8
2017-08-21,2.9217999458312987,2.950399971008301,2.881999969482422,2.9166000366210936,130376.0
2017-08-28,2.926599931716919,2.9728000164031982,2.894800043106079,2.9390000343322753,92666.8
2017-09-04,3.0024999380111694,3.027750015258789,2.9334999918937683,2.9649999737739563,137686.0
2017-09-11,2.9585999965667726,3.00959997177124,2.935399961471558,2.9745999813079833,166060.6
2017-09-18,3.0597999572753904,3.0915999889373778,3.0044000148773193,3.0238000392913817,199652.0
2017-09-25,3.008000040054321,3.073799991607666,2.9973999500274657,3.0478000164031984,156800.8
2017-10-02,2.9663999557495115,3.0188000202178955,2.9383999824523928,2.987400007247925,162568.4
2017-10-09,2.8907999992370605,2.9419999599456785,2.8710000038146974,2.903599977493286,178709.4
2017-10-16,2.9430000305175783,2.9757999420166015,2.899199962615967,2.915799951553345,218735.4
2017-10-23,2.91899995803833,2.966800022125244,2.869799995422363,2.9265999794006348,221538.8
2017-10-30,2.900200033187866,2.9697999954223633,2.8798000812530518,2.9455999374389648,118759.0
2017-11-06,2.9683999538421633,3.006399965286255,2.9182000160217285,2.9627999782562258,196131.2
2017-11-13,3.181400012969971,3.2076000213623046,3.130400037765503,3.167199993133545,218778.6
2017-11-20,3.0757999420166016,3.1269999980926513,3.049399995803833,3.0895999908447265,190205.6
2017-11-27,2.93149995803833,3.006749987602234,2.909999966621399,2.9832500219345093,106043.75
2017-12-04,3.064799976348877,3.1516000270843505,3.012400007247925,3.0752000331878664,254181.8
2017-12-11,2.8398000240325927,2.9097999572753905,2.811199998855591,2.879200077056885,248520.2
2017-12-18,2.686799955368042,2.764400053024292,2.637400007247925,2.70740008354187,239495.0
2017-12-25,2.6485000252723694,2.718999981880188,2.612249970436096,2.682499945163727,162075.5
2018-01-01,2.8119999766349792,2.8737499713897705,2.7205000519752502,2.756500005722046,210566.5
2018-01-08,2.914800024032593,2.9957999706268312,2.8504000186920164,2.954800033569336,273791.6
2018-01-15,3.02825003862381,3.0795000195503235,2.912000000476837,2.9607499837875366,340938.5
2018-01-22,3.1917999744415284,3.2478000640869142,3.0965999603271483,3.1914000034332277,267267.2
2018-01-29,3.5072000503540037,3.621000051498413,3.3516000270843507,3.4121999740600586,186047.8
2018-02-05,2.927799940109253,3.0440000534057616,2.9045999526977537,3.004800033569336,267211.0
2018-02-12,2.6588000297546386,2.7272000312805176,2.6355999946594237,2.6955999374389648,205963.4
2018-02-19,2.5797500014305115,2.619249939918518,2.5460000038146973,2.5927500128746033,163604.0
2018-02-26,2.63459997177124,2.665000009536743,2.575000047683716,2.623400020599365,111720.8
2018-03-05,2.689400005340576,2.7193999767303465,2.6585999965667724,2.6906000137329102,143676.0
2018-03-12,2.758400058746338,2.778999996185303,2.7225999355316164,2.743000030517578,144016.8
2018-03-19,2.7073999881744384,2.7540000438690186,2.6914000511169434,2.7361999988555907,126991.2
2018-03-26,2.6278000354766844,2.6677999973297117,2.6078000545501707,2.6384000301361086,94939.2
2018-04-02,2.7012500166893005,2.740249991416931,2.66525000333786,2.696250021457672,139922.0
2018-04-09,2.6967999935150146,2.717799997329712,2.6616000175476073,2.68919997215271,153715.0
2018-04-16,2.700799989700317,2.73100004196167,2.664800024032593,2.6953999519348146,172500.4
2018-04-23,2.723200035095215,2.7609999656677244,2.693400001525879,2.7303999423980714,145914.2
2018-04-30,2.78439998626709,2.8076000690460203,2.751599979400635,2.7805999755859374,107722.8
2018-05-07,2.7467999935150145,2.7832000255584717,2.720199966430664,2.7538000106811524,145748.0
2018-05-14,2.786199998855591,2.8037999629974366,2.7462000370025637,2.768800067901611,152768.6
2018-05-21,2.8333999633789064,2.8573999881744383,2.8101999759674072,2.8313999652862547,126765.4
2018-05-28,2.925249993801117,2.940249979496002,2.8824999928474426,2.8959999680519104,109079.5
2018-06-04,2.920799970626831,2.9633999824523927,2.889400053024292,2.9354000091552734,139804.8
2018-06-11,2.9110000133514404,2.946400022506714,2.8859999656677244,2.913800048828125,158402.0
2018-06-18,2.967999982833862,3.0059999942779543,2.9276000022888184,2.9723999977111815,159427.8
2018-06-25,2.9414000034332277,2.974000024795532,2.913800048828125,2.948800039291382,115177.0
2018-07-02,2.932200002670288,2.9727999687194826,2.9098000526428223,2.948799991607666,128092.0
2018-07-09,2.8482499718666077,2.8785000443458557,2.8297499418258667,2.8429999947547913,120783.25
2018-07-16,2.785000038146973,2.816800022125244,2.767199993133545,2.8010000228881835,119503.4
2018-07-23,2.741599988937378,2.7685999870300293,2.724399995803833,2.749399948120117,111460.6
2018-07-30,2.7812000274658204,2.793599987030029,2.7498000144958494,2.7616000175476074,79430.0
2018-08-06,2.8137999534606934,2.834800052642822,2.7783999919891356,2.799200010299683,139922.0
2018-08-13,2.9349999904632567,2.942200040817261,2.8970000743865967,2.9158000469207765,158767.6
2018-08-20,2.938800048828125,2.9615999698638915,2.91080002784729,2.9329999923706054,116965.0
2018-08-27,2.938600015640259,2.9720000267028808,2.925200033187866,2.9563999652862547,95703.6
2018-09-03,2.884249985218048,2.9022499918937683,2.85275000333786,2.8734999895095825,104623.25
2018-09-10,2.794000005722046,2.822599983215332,2.7748000621795654,2.803399991989136,153918.6
2018-09-17,2.8109999656677247,2.840999937057495,2.788400077819824,2.8085999488830566,152449.4
2018-09-24,2.9664000511169433,2.9826000213623045,2.896799993515015,2.9157999992370605,155669.6
2018-10-01,3.0521999835968017,3.093000030517578,2.9883999824523926,3.0315999507904055,182003.8
2018-10-08,3.1941999435424804,3.244599962234497,3.1351999759674074,3.1773999691009522,224315.8
2018-10-15,3.234999990463257,3.311199998855591,3.191200017929077,3.26419997215271,224915.2
2018-10-22,3.2289999961853026,3.295799970626831,3.1848000049591065,3.256599998474121,157571.4
2018-10-29,3.1899999141693116,3.225,3.125,3.168599987030029,112950.8
2018-11-05,3.3071999549865723,3.356399965286255,3.2383999824523926,3.2776000022888185,190231.6
2018-11-12,3.6320000648498536,3.6973999977111816,3.555999994277954,3.5845999717712402,210147.6
2018-11-19,4.389599895477295,4.601599979400635,4.0336000442504885,4.242000007629395,340478.8
2018-11-26,4.382500052452087,4.5952500104904175,4.22650009393692,4.35699999332428,156423.0
2018-12-03,4.514800071716309,4.623399925231934,4.292400074005127,4.440999984741211,181390.0
2018-12-10,4.454249978065491,4.574749946594238,4.3124998807907104,4.445000052452087,166160.75
2018-12-17,4.004400062561035,4.227400016784668,3.956400012969971,4.131799983978271,174593.4
2018-12-24,3.6860000133514403,3.871199941635132,3.5489999771118166,3.7211999893188477,116235.8
2018-12-31,3.35699999332428,3.4797499775886536,3.2410000562667847,3.397000014781952,120084.75
2019-01-07,2.972749948501587,3.0232499837875366,2.896750032901764,2.939999997615814,123825.5
2019-01-14,3.1220000267028807,3.1889999866485597,3.0239999294281006,3.053599977493286,153425.4
2019-01-21,3.4450000524520874,3.627499997615814,3.3347500562667847,3.48375004529953,173743.5
2019-01-28,3.041599988937378,3.1748000144958497,2.9811999797821045,3.0992000579833983,102348.8
2019-02-04,2.802400016784668,2.8779999732971193,2.764400005340576,2.8477999687194826,125364.6
2019-02-11,2.6199999809265138,2.6965999603271484,2.6070000171661376,2.651199960708618,148533.2
2019-02-18,2.615249991416931,2.6542499661445618,2.571250021457672,2.618750035762787,138669.5
2019-02-25,2.7095999717712402,2.7294000148773194,2.6555999755859374,2.6769999980926515,95011.8
2019-03-04,2.836400032043457,2.8645999908447264,2.7872000217437742,2.813800001144409,118880.4
2019-03-11,2.8456000328063964,2.8789999961853026,2.8194000244140627,2.8579999923706056,112492.0
2019-03-18,2.820799970626831,2.8414000511169433,2.7802000045776367,2.807599973678589,92287.4
2019-03-25,2.8046000480651854,2.8395999908447265,2.774399995803833,2.816599988937378,89902.4
2019-04-01,2.706999969482422,2.743000030517578,2.683799982070923,2.719200038909912,99185.2
2019-04-08,2.6751999855041504,2.7009999752044678,2.6504000186920167,2.6748000144958497,120306.8
2019-04-15,2.6625999927520754,2.7010000228881834,2.650800037384033,2.6871999740600585,126332.6
2019-04-22,2.525749981403351,2.5580000281333923,2.5087499618530273,2.54025000333786,130442.25
2019-04-29,2.5179999351501463,2.544000005722046,2.4717999935150146,2.5070000171661375,93407.0
2019-05-06,2.574999952316284,2.6085999965667725,2.551800012588501,2.5863999843597414,101131.0
2019-05-13,2.5963999748229982,2.615600061416626,2.556599998474121,2.5734000205993652,130982.4
2019-05-20,2.64060001373291,2.669200038909912,2.6087999820709227,2.6282000064849855,106495.2
2019-05-27,2.5830000042915344,2.621250033378601,2.5572500228881836,2.6040000319480896,120148.5
2019-06-03,2.523799991607666,2.5863999366760253,2.4949999809265138,2.5599999904632567,153758.0
2019-06-10,2.362399959564209,2.395800018310547,2.3342000007629395,2.3744000434875487,149032.2
2019-06-17,2.376599979400635,2.4025999546051025,2.34060001373291,2.3712000370025637,148983.0
2019-06-24,2.255600023269653,2.320599985122681,2.224199962615967,2.278999996185303,133005.0
2019-07-01,2.2995999813079835,2.334600019454956,2.2604000568389893,2.3025999546051024,110954.8
2019-07-08,2.337750017642975,2.3762499690055847,2.275250017642975,2.3132500052452087,156847.0
2019-07-15,2.429199981689453,2.4726000308990477,2.389799928665161,2.428599977493286,186588.0
2019-07-22,2.2919999599456786,2.3461999893188477,2.265800046920776,2.31080002784729,147010.8
2019-07-29,2.214799976348877,2.261999988555908,2.201599931716919,2.2509999752044676,94910.0
2019-08-05,2.1526000022888185,2.2107999324798584,2.1010000228881838,2.1477999687194824,190082.4
2019-08-12,2.1092000007629395,2.146999979019165,2.0783999443054197,2.10600004196167,175323.0
2019-08-19,2.186400032043457,2.217999982833862,2.1300000190734862,2.1615999698638917,158149.4
2019-08-26,2.185799980163574,2.213599967956543,2.153599977493286,2.180799961090088,109774.8
2019-09-02,2.2584999799728394,2.2797499895095825,2.2112499475479126,2.2387499809265137,143111.75
2019-09-09,2.463800001144409,2.4806000232696532,2.3790000438690186,2.4075999736785887,229646.8
2019-09-16,2.60019998550415,2.63439998626709,2.5612000465393066,2.5989999771118164,214217.4
2019-09-23,2.580800008773804,2.6342000007629394,2.5519999980926515,2.6124000549316406,156572.0
2019-09-30,2.433400011062622,2.4983999729156494,2.4085999965667724,2.475,133210.0
2019-10-07,2.3027999877929686,2.34539999961853,2.253999948501587,2.3069999694824217,217205.6
2019-10-14,2.2467999935150145,2.2955999851226805,2.2223999977111815,2.2522000312805175,206351.4
2019-10-21,2.303599977493286,2.355999994277954,2.2657999992370605,2.3116000175476072,178945.4
2019-10-28,2.3232000350952147,2.3528000354766845,2.2739999771118162,2.2984000205993653,130310.0
2019-11-04,2.6911999702453615,2.732200002670288,2.6053999423980714,2.641200065612793,247850.2
2019-11-11,2.777600049972534,2.8432000160217283,2.752600002288818,2.8052000045776366,227125.4
2019-11-18,2.624399995803833,2.687000036239624,2.588199996948242,2.6420000076293944,197999.0
2019-11-25,2.5663999557495116,2.6240000247955324,2.519799995422363,2.580199956893921,127552.6
2019-12-02,2.3952499628067017,2.493000030517578,2.3669999837875366,2.465250015258789,212466.5
2019-12-09,2.3666000366210938,2.426200008392334,2.317999982833862,2.3633999824523926,251228.0
2019-12-16,2.2944000244140623,2.331800031661987,2.247600030899048,2.2806000232696535,216686.6
2019-12-23,2.284000015258789,2.321000003814697,2.248400020599365,2.2984000205993653,172309.2
2019-12-30,2.2024999856948853,2.265999972820282,2.166499972343445,2.2262499928474426,112951.75
2020-01-06,2.143999993801117,2.1827500462532043,2.112249970436096,2.153999984264374,145200.75
2020-01-13,2.170599937438965,2.198600006103516,2.1244000434875487,2.1657999992370605,230238.4
2020-01-20,2.09674996137619,2.1730000376701355,2.0855000615119934,2.1449999809265137,230118.5
2020-01-27,1.904199981689453,1.962600016593933,1.8796000003814697,1.9339999675750732,177975.2
2020-02-03,1.859999990463257,1.9023999929428101,1.836400032043457,1.8783999919891357,150068.0
2020-02-10,1.8437999963760376,1.8777999877929688,1.8124000072479247,1.8480000019073486,235013.4
2020-02-17,1.823749989271164,1.8444999754428864,1.7899999916553497,1.8079999685287476,262766.5
2020-02-24,1.9175999879837036,1.959000015258789,1.8821999788284303,1.9229999780654907,216192.4
2020-03-02,1.772000002861023,1.8175999879837037,1.7339999675750732,1.7910000085830688,185289.6
2020-03-09,1.7769999742507934,1.825600004196167,1.7224000215530395,1.768399977684021,200641.4
2020-03-16,1.867799997329712,1.9282000064849854,1.7953999996185304,1.8639999866485595,267698.8
2020-03-23,1.6385999917984009,1.7118000268936158,1.5921999931335449,1.665999984741211,173836.4
2020-03-30,1.6546000003814698,1.6881999731063844,1.6085999965667725,1.637999987602234,79915.6
2020-04-06,1.626200008392334,1.6895999908447266,1.5794000148773193,1.62739999294281,158933.4
2020-04-13,1.7730000019073486,1.8669999837875366,1.7342499792575836,1.801749974489212,221906.75
2020-04-20,1.7222000122070313,1.7796000003814698,1.6271999835968018,1.6836000204086303,202726.2
2020-04-27,1.828000020980835,1.9135999917984008,1.7308000326156616,1.84159996509552,136961.4
2020-05-04,1.8990000009536743,1.9742000102996826,1.8388000011444092,1.9109999895095826,171251.0
2020-05-11,1.9242000102996826,2.0157999992370605,1.8819999933242797,1.9546000003814696,243106.2
2020-05-18,1.6892000198364259,1.7776000022888183,1.645199990272522,1.7170000076293945,216870.2
2020-05-25,1.7605000138282776,1.8227500021457672,1.7195000052452087,1.7692500054836273,138229.5
2020-06-01,1.7930000066757201,1.8466000318527223,1.7437999963760376,1.8094000339508056,158742.2
2020-06-08,1.7981999874114991,1.83919997215271,1.770199990272522,1.798799991607666,174241.0
2020-06-15,1.7519999742507935,1.8105999946594238,1.7168000221252442,1.785800004005432,193055.4
2020-06-22,1.644600009918213,1.677999997138977,1.6165999889373779,1.6463999986648559,137487.0
2020-06-29,1.5839999914169312,1.6474000215530396,1.5258000135421752,1.577999997138977,116334.6
2020-07-06,1.746500015258789,1.7860000133514404,1.6822499930858612,1.7179999947547913,188040.5
2020-07-13,1.8046000003814697,1.8702000379562378,1.7741999864578246,1.8177999973297119,179129.0
2020-07-20,1.7212000370025635,1.7656000137329102,1.6868000030517578,1.7361999988555907,129104.4
2020-07-27,1.7365999698638916,1.7603999614715575,1.676200008392334,1.717400026321411,96325.2
2020-08-03,1.8766000032424928,1.927999997138977,1.7878000020980835,1.8283999919891358,171638.2
2020-08-10,2.1880000114440916,2.25479998588562,2.122600030899048,2.1782000064849854,197893.8
2020-08-17,2.2399999618530275,2.2751999378204344,2.1664000034332274,2.2095999717712402,177833.8
2020-08-24,2.4312000274658203,2.4763999462127684,2.339200019836426,2.40120005607605,127469.4
2020-08-31,2.563200044631958,2.6206000328063963,2.471000003814697,2.551399993896484,129593.2
2020-09-07,2.522000014781952,2.606249988079071,2.4512499570846558,2.5290000438690186,199206.75
2020-09-14,2.3415999889373778,2.4414000034332277,2.3038000106811523,2.390999984741211,167802.8
2020-09-21,2.11080002784729,2.2317999839782714,2.0432000160217285,2.180999994277954,176153.0
2020-09-28,2.089399981498718,2.172000002861023,1.9825999975204467,2.042199993133545,83380.0
2020-10-05,2.5335999965667724,2.647600030899048,2.4349999904632567,2.5521999835968017,171480.6
