date,PP,PGP,CRUDE,ret_PP,ret_PGP,ret_CRUDE,resid_PP,score_demand,score_overall,score_price_outlook,score_supply,index_demand,index_overall,index_price_outlook,index_supply,index_hybrid
2016-12-31,8972.0,8972.0,52.16571499052502,0.0349321069592729,0.0349321069592729,0.1283525996846246,0.0267065055013788,,,,,,,,,
2017-01-31,8969.6,8969.6,52.608499717712405,-0.0002675346696303,-0.0002675346696303,0.0084522201280776,0.0008259006829154,,,,,,,,,
2017-02-28,9167.25,9167.25,53.46210560045744,0.021796268355013,0.021796268355013,0.0160953981202278,0.0264964271490327,,,,,,,,,
2017-03-31,8762.0,8762.0,49.67391320933466,-0.0452131609516381,-0.0452131609516381,-0.0734931862227541,-0.0398430835118172,,,,,,,,,
2017-04-30,8080.2,8080.2,51.11736899928043,-0.0810075646897914,-0.0810075646897914,0.0286444314164602,-0.0825610171725356,,,,,,,,,
2017-05-31,7892.75,7892.75,48.53954575278542,-0.0234720081121366,-0.0234720081121366,-0.0517454995437502,-0.0180893114765514,,,,,,,,,
2017-06-30,7762.5,7762.5,45.19590950012207,-0.0166401693301807,-0.0166401693301807,-0.0713722570927193,-0.0082023825251329,,,,,,,,,
2017-07-31,7889.2,7889.2,46.67500038146973,0.0161902882876141,0.0161902882876141,0.0322021126425742,0.0130667869039438,,,,,,,,,
2017-08-31,8814.25,8814.25,48.05782566899838,0.1108749944367506,0.1108749944367506,0.0291962896741728,0.111750462855908,,,,,,,,,
2017-09-30,8804.75,8804.75,49.876999855041504,-0.0010783813974271,-0.0010783813974271,0.0371549844754897,0.0009425333420203,,,,,,,,,
2017-10-31,8657.0,8657.0,51.59454588456588,-0.0169231063528982,-0.0169231063528982,0.0338559952390329,-0.0167986973315197,,,,,,,,,
2017-11-30,8807.25,8807.25,56.66285741896856,0.0172070036975267,0.0172070036975267,0.0937029571150755,0.0129166048847002,,,,,,,,,
2017-12-31,9100.0,9100.0,57.94699993133545,0.032699167591641,0.032699167591641,0.0224098743901306,0.0348764862934665,,,,,,,,,
2018-01-31,9315.5,9315.5,63.65904780796596,0.0234052659554677,0.0234052659554677,0.0940126657854536,0.0194919398851383,,,,,,,,,
2018-02-28,8873.5,8873.5,62.18368429886667,-0.0486103724857898,-0.0486103724857898,-0.0234488092518754,-0.0443636241135407,,,,,,,,,
2018-03-31,8902.5,8902.5,62.77190489996048,0.0032628291773129,0.0032628291773129,0.0094149441398476,0.0049849159023982,,,,,,,,,
2018-04-30,9035.4,9035.4,66.32523781912667,0.0148180591688955,0.0148180591688955,0.0550628865127942,0.0106746200661123,,,,,,,,,
2018-05-31,9513.5,9513.5,69.98318099975586,0.0515616471596267,0.0515616471596267,0.0536844560666942,0.051542943160472,,,,,,,,,
2018-06-30,9640.75,9640.75,67.32285672142392,0.0132870639276845,0.0132870639276845,-0.0387551383664632,0.0200966603361445,,,,,,,,,
2018-07-31,9307.0,9307.0,70.58190518333798,-0.0352321012224283,-0.0352321012224283,0.0472740077482818,-0.0379565210201117,,,,,,,,,
2018-08-31,9883.0,9883.0,67.84521782916525,0.060049304190473,0.060049304190473,-0.0395449088479926,0.0645544056795863,,,,,,,,,
2018-09-30,10171.75,10171.75,70.0847372757761,0.02879816059286,0.02879816059286,0.0324761401754098,0.0291520737417727,,,,,,,,,
2018-10-31,10307.5,10307.5,70.75782610022503,0.0132575156120111,0.0132575156120111,0.009558104206687,0.0138653156182686,,,,,,,,,
2018-11-30,10339.25,10339.25,56.6933328537714,0.0030755470015293,0.0030755470015293,-0.2216065291967659,0.0234912374874518,,,,,,,,,
2018-12-31,9925.2,9925.2,48.777369248239616,-0.0408703550967235,-0.0408703550967235,-0.1503901570836006,-0.0327715492344476,,,,,,,,,
2019-01-31,9351.5,9351.5,51.55047625587101,-0.0595402192628053,-0.0595402192628053,0.0552949887544289,-0.0679760338332285,0.3313953549999999,,0.30383421555,-0.02565262,0.0,0.0,0.0,0.0,0.0
2019-02-28,9189.333333333334,9189.333333333334,54.98052597045898,-0.0174933671234533,-0.0174933671234533,0.0644176001318701,-0.0160845239679652,0.344132105,-0.7,0.8090142250000001,0.59597464,0.344132105,-0.7,0.8090142250000001,0.59597464,0.2622802425
2019-03-31,9016.8,9016.8,58.16809517996652,-0.0189538871717331,-0.0189538871717331,0.0563579623713614,-0.0155650324712622,0.2071988145223957,-0.7,0.08043645550944,0.0268317749999999,0.5513309195223958,-1.4,0.88945068050944,0.622806415,0.1658970037579589
